application_id,candidate_id,role_id,status,applied_at,updated_at
11877,10610,12,test_completed,2025-11-10 11:05:02,2025-11-10 15:05:02
11878,10557,7,test_completed,2025-11-11 06:05:02,2025-11-11 10:05:02
11879,10003,9,test_completed,2025-11-10 15:05:02,2025-11-10 19:05:02
11880,10673,15,test_completed,2025-11-11 15:05:02,2025-11-11 19:05:02
11881,9847,3,test_completed,2025-11-11 02:05:02,2025-11-11 06:05:02
11882,9860,17,test_completed,2025-11-10 19:05:02,2025-11-10 23:05:02
11883,10581,1,test_completed,2025-11-10 19:05:02,2025-11-10 23:05:02
11884,10280,19,test_completed,2025-11-11 10:05:02,2025-11-11 14:05:02
11885,10432,2,test_completed,2025-11-12 04:05:02,2025-11-12 08:05:02
11886,10721,12,test_completed,2025-11-12 01:05:02,2025-11-12 05:05:02
11887,10443,12,test_completed,2025-11-10 13:05:02,2025-11-10 17:05:02
11888,9853,16,test_completed,2025-11-11 21:05:02,2025-11-12 01:05:02
11889,10184,9,test_completed,2025-11-12 03:05:02,2025-11-12 07:05:02
11890,10550,17,test_completed,2025-11-11 10:05:02,2025-11-11 14:05:02
11891,10768,11,test_completed,2025-11-10 20:05:02,2025-11-11 00:05:02
11892,10239,15,test_completed,2025-11-11 07:05:02,2025-11-11 11:05:02
11893,9989,6,test_completed,2025-11-10 14:05:02,2025-11-10 18:05:02
11894,10583,3,test_completed,2025-11-11 21:05:02,2025-11-12 01:05:02
11895,10609,18,not_eligible,2025-11-10 20:05:02,2025-11-11 00:05:02
11896,10434,20,test_completed,2025-11-11 17:05:02,2025-11-11 21:05:02
11897,10578,15,test_completed,2025-11-11 00:05:02,2025-11-11 04:05:02
11898,10082,13,test_completed,2025-11-11 18:05:02,2025-11-11 22:05:02
11899,10700,1,test_completed,2025-11-11 00:05:02,2025-11-11 04:05:02
11900,10021,12,test_completed,2025-11-10 19:05:02,2025-11-10 23:05:02
11901,10232,2,test_completed,2025-11-11 22:05:02,2025-11-12 02:05:02
11902,10163,17,test_completed,2025-11-11 11:05:02,2025-11-11 15:05:02
11903,10680,16,test_completed,2025-11-11 17:05:02,2025-11-11 21:05:02
11904,10022,4,test_completed,2025-11-10 19:05:02,2025-11-10 23:05:02
11905,10256,20,test_completed,2025-11-12 08:05:02,2025-11-12 12:05:02
11906,10059,5,test_completed,2025-11-11 23:05:02,2025-11-12 03:05:02
11907,10009,12,test_completed,2025-11-10 13:05:02,2025-11-10 17:05:02
11908,9879,14,test_completed,2025-11-12 00:05:02,2025-11-12 04:05:02
11909,10554,20,test_completed,2025-11-10 22:05:02,2025-11-11 02:05:02
11910,10028,12,test_completed,2025-11-11 12:05:02,2025-11-11 16:05:02
11911,10649,13,test_completed,2025-11-12 07:05:02,2025-11-12 11:05:02
11912,10214,10,test_completed,2025-11-11 21:05:02,2025-11-12 01:05:02
11913,9890,11,test_completed,2025-11-10 17:05:02,2025-11-10 21:05:02
11914,10090,17,test_completed,2025-11-12 04:05:02,2025-11-12 08:05:02
11915,10414,18,test_completed,2025-11-11 00:05:02,2025-11-11 04:05:02
11916,10289,3,test_completed,2025-11-11 06:05:02,2025-11-11 10:05:02
11917,9882,4,test_completed,2025-11-11 04:05:02,2025-11-11 08:05:02
11918,10415,4,test_completed,2025-11-10 09:05:02,2025-11-10 13:05:02
11919,9875,12,test_completed,2025-11-11 23:05:02,2025-11-12 03:05:02
11920,10196,18,test_completed,2025-11-11 02:05:02,2025-11-11 06:05:02
11921,9997,13,test_completed,2025-11-11 09:05:02,2025-11-11 13:05:02
11922,10109,12,test_completed,2025-11-10 19:05:02,2025-11-10 23:05:02
